var_1,var_2,var_3,var_4,var_5,var_6
0.41178452148375605,0.7186862903370664,5.230450269819098,100.16956649213361,2.182362542722903,697.8176374572771
0.41828315878249794,0.7143827925140991,5.250470831462364,100.17496080092107,2.262442622802983,697.737557377197
0.42475265411205565,0.7101050640619424,5.271219334747458,100.18041481717523,2.3439655872088307,697.6560344127912
0.4311932676698847,0.7058529506734493,5.29270877863227,100.18592763408384,2.4269314359404444,697.5730685640596
0.43760525618411883,0.7016262989654648,5.3149521620746905,100.19149836023996,2.5113401689978265,697.4886598310022
0.4439888729749728,0.6974249564732928,5.337962484032608,100.19712611932559,2.597191786380975,697.402808213619
0.45034436801479644,0.6932487716451973,5.3617527434639145,100.20281004980265,2.6844862880898916,697.3155137119101
0.4566719879868076,0.6890975938369346,5.386335939326497,100.20854930461182,2.7732236741245746,697.2267763258754
0.46297197634254594,0.6849712733063197,5.411725070578248,100.21434305087853,2.8634039444850257,697.1365960555149
0.46924457335807584,0.6808696612078249,5.4379331361770555,100.220190469626,2.9550270991712435,697.0449729008287
0.4754900161889741,0.67679260958721,5.46497313508081,100.22609075549539,3.0480931381832277,696.9519068618167
0.4817085389241315,0.6727399713761862,5.492858066247401,100.23204311647243,3.1426020615209804,696.857397938479
0.4879003726383998,0.6687116003871102,5.521600928634719,100.2380467736207,3.2385538691844995,696.7614461308156
0.4940657454441145,0.6647073513077111,5.551214721200653,100.24410096082124,3.3359485611737867,696.6640514388262
0.5002048825415211,0.660727079695849,5.581712442903093,100.25020492451837,3.4347861374888398,696.5652138625112
0.5063180062681332,0.6567706419743041,5.613107092699929,100.25635792347134,3.5350665981296614,696.4649334018703
0.512405336147048,0.6528378954255983,5.64541166954905,100.26255922851198,3.6367899430962494,696.3632100569038
0.5184670889342494,0.6489286981868462,5.678639172408348,100.26880812230796,3.7399561723886054,696.2600438276114
0.5245034786649182,0.6450429092446384,5.712802600235709,100.2751038991316,3.8445652860067274,696.1554347139933
0.5305147166987798,0.6411803884299546,5.747914951989026,100.28144586463398,3.950617283950617,696.0493827160494
0.536501011764511,0.6373409964131074,5.783989226626188,100.28783333562434,4.058112166220274,695.9418878337797
0.5424625700032278,0.6335245946987165,5.821038423105084,100.2942656398545,4.167049932815699,695.8329500671844
0.54839959501108,0.6297310456207126,5.859075540383605,100.30074211580832,4.277430583736891,695.7225694162631
0.5543122878809716,0.6259602123373719,5.8981135774196405,100.30726211249583,4.389254118983849,695.6107458810161
0.5602008472434309,0.6222119588263794,5.938165533171079,100.31382498925225,4.502520538556575,695.4974794614434
0.5660654693066495,0.6184861498799228,5.979244406595813,100.32043011554136,4.6172298424550675,695.3827701575449
0.5719063478957097,0.6147826510998147,6.021363196651729,100.3270768707634,4.733382030679327,695.2666179693207
0.577723674491024,0.6111013288926451,6.064534902296718,100.33376464406741,4.850977103229355,695.1490228967706
0.5835176382659985,0.6074420504649621,6.108772522488671,100.34049283416753,4.970015060105149,695.0299849398948
0.5892884261239462,0.6038046838184817,6.154089056185477,100.34726084916363,5.090495901306711,694.9095040986933
0.5950362227342649,0.6001890977453265,6.200497502345026,100.35406810636586,5.212419626834041,694.787580373166
0.6007612105678949,0.5965951618232924,6.248010859925207,100.360914032123,5.335786236687138,694.6642137633129
0.6064635699320784,0.5930227464111447,6.29664212788391,100.36779806165477,5.460595730866001,694.539404269134
0.6121434790044332,0.5894717226439409,6.346404305179026,100.37471963888765,5.5868481093706315,694.4131518906294
0.6178011138663592,0.5859419624283826,6.3973103907684425,100.38167821629452,5.714543372201028,694.285456627799
0.623436648535792,0.5824333384381947,6.4493733836100535,100.38867325473754,5.843681519357196,694.1563184806428
0.6290502549993184,0.5789457241095328,6.502606282661744,100.39570422331471,5.974262550839128,694.0257374491608
0.6346421032436724,0.5754789936364176,6.557022086881405,100.40277059920955,6.106286466646827,693.8937135333532
0.6402123612866187,0.5720330219661967,6.6126337952269285,100.40987186754418,6.239753266780292,693.7602467332197
0.6457611952072462,0.5686076847950333,6.669454406656204,100.41700752123549,6.374662951239529,693.6253370487605
0.6512887691756792,0.5652028585634237,6.727496920127118,100.42417706085438,6.511015520024529,693.4889844799754
0.6567952454822228,0.5618184204517381,6.786774334597563,100.43137999448805,6.648810973135298,693.3511890268647
0.6622807845659524,0.5584542483757924,6.8472996490254285,100.4386158376053,6.788049310571832,693.2119506894281
0.6677455450427636,0.5551102209824427,6.909085862368604,100.44588411292446,6.928730532334134,693.0712694676658
0.6731896837328916,0.5517862176452084,6.972145973584981,100.45318435028439,7.070854638422207,692.9291453615778
0.6786133556879137,0.5484821184599216,7.0364929816324455,100.46051608651801,7.2144216288360425,692.785578371164
0.6840167142172471,0.5451978042404007,7.10213988546889,100.46787886532856,7.359431503575648,692.6405684964244
0.6893999109141504,0.5419331565141517,7.169099684052204,100.47527223716844,7.505884262641018,692.4941157373589
0.6947630956812434,0.5386880575180951,7.237385376340278,100.48269575912059,7.65377990603216,692.3462200939679
0.7001064167555532,0.535462390194317,7.3070099612909996,100.4901489947823,7.803118433749065,692.1968815662509
0.7054300207330993,0.5322560381858469,7.37798643786226,100.49763151415151,7.953899845791738,692.0461001542083
0.7107340525930265,0.5290688858324609,7.450327805011948,100.50514289351531,8.106124142160176,691.8938758578398
0.7160186557212944,0.5259008181665091,7.524047061697955,100.51268271534093,8.259791322854385,691.7402086771456
0.7212839719339366,0.5227517209087683,7.599157206878171,100.52025056816879,8.414901387874362,691.5850986121256
0.7265301414998956,0.5196214804643204,7.675671239510485,100.52784604650786,8.571454337220104,691.4285456627799
0.7317573031634449,0.516509983918454,7.753602158552785,100.53546875073303,8.729450170891612,691.2705498291084
0.736965594166206,0.513417119032592,7.832962962962963,100.54311828698475,8.88888888888889,691.1111111111111
0.7421551502687695,0.5103427742402423,7.913766651698907,100.55079426707046,9.049770491211932,690.9502295087881
0.7473261057719279,0.5072868386429736,7.996026223718511,100.55849630836823,9.212094977860744,690.7879050221393
0.7524785935375308,0.5042492020064153,8.07975467797966,100.56622403373223,9.375862348835323,690.6241376511647
0.7576127450089674,0.5012297547562808,8.164965013440245,100.57397707140002,9.541072604135666,690.4589273958643
0.7627286902312878,0.49822838797441493,8.251670229058156,100.58175505490193,9.707725743761777,690.2922742562382
0.7678265578709667,0.495244993394865,8.339883323791287,100.58955762297198,9.87582176771366,690.1241782322863
0.7729064752353197,0.49227946339997575,8.42961729659752,100.59738441946068,10.045360675991306,689.9546393240087
0.7779685682915807,0.4893316910165068,8.52088514643475,100.60523509324965,10.216342468594721,689.7836575314053
0.7830129616856427,0.48640156991177447,8.613699872260865,100.61310929816773,10.3887671455239,689.6112328544762
0.7880397787604753,0.4834889943898155,8.708074473033756,100.62100669290886,10.562634706778848,689.4373652932212
0.7930491415742202,0.48059385938757493,8.804021947711313,100.6289269409516,10.737945152359567,689.2620548476405
0.7980411709179744,0.477716060471116,8.901555295251423,100.63686971048013,10.91469848226605,689.0853015177339
0.8030159863332668,0.4748554938318529,9.000687514611979,100.6448346743068,11.092894696498298,688.9071053035017
0.8079737061292342,0.47201205628280624,9.10143160475087,100.65282150979621,11.272533795056317,688.7274662049437
0.8129144473995048,0.46918564525488093,9.203800564625986,100.66082989879084,11.453615777940103,688.5463842220599
0.8178383260387899,0.4663761587931663,9.307807393195214,100.66885952753793,11.636140645149656,688.3638593548503
0.8227454567591985,0.4635834955532582,9.413465089416446,100.67691008661791,11.820108396684974,688.179891603315
0.8276359531062704,0.4608075547976033,9.520786652247573,100.68498127087412,12.00551903254606,687.9944809674539
0.8325099274747415,0.4580482363918657,9.629785080646482,100.69307277934399,12.19237255273291,687.8076274472671
0.8373674911240437,0.455305440801314,9.740473373571067,100.70118431519137,12.380668957245536,687.6193310427544
0.8422087541935428,0.45257906908723183,9.852864529979213,100.70931558564024,12.570408246083922,687.429591753916
0.8470338257175235,0.4498690229033481,9.966971548828813,100.71746630190967,12.761590419248076,687.238409580752
0.8518428136399233,0.4471752044922901,10.082807429077754,100.72563617914999,12.954215476737998,687.045784523262
0.8566358248288227,0.4444975166820565,10.20038516968393,100.73382493638016,13.14828341855369,686.8517165814463
0.8614129650906948,0.4418358628825128,10.319717769605225,100.74203229642634,13.343794244695147,686.6562057553049
0.8661743391844199,0.4391901470819067,10.440818227799532,100.75025798586157,13.540747955162368,686.4592520448376
0.8709200508350703,0.43656027384340473,10.563699543224743,100.75850173494656,13.739144549955359,686.2608554500447
0.8756502027474674,0.43394614830164996,10.688374714838744,100.76676327757168,13.938984029074117,686.0610159709258
0.8803648966195194,0.43134767615933955,10.814856741599431,100.7750423511999,14.140266392518646,685.8597336074813
0.8850642331553401,0.4287647636838238,10.943158622464686,100.78333869681084,14.342991640288938,685.6570083597111
0.8897483120781556,0.42619731770372443,11.073293356392401,100.79165205884593,14.547159772384997,685.452840227615
0.8944172321430025,0.423645245605574,11.205273942340467,100.79998218515435,14.752770788806824,685.2472292111931
0.8990710911492193,0.4211084553304749,11.339113379266777,100.80832882694025,14.959824689554422,685.0401753104455
0.9037099859527398,0.4185868553707792,11.474824666129216,100.8166917387107,15.168321474627781,684.8316785253722
0.9083340124781872,0.41608035476678684,11.612420801885673,100.82507067822472,15.37826114402691,684.621738855973
0.9129432657307767,0.4135888631034652,11.75191478549404,100.83346540644318,15.589643697751805,684.4103563022481
0.9175378398080271,0.41111229050718745,11.893319615912208,100.84187568747959,15.802469135802468,684.1975308641976
0.9221178279112869,0.4086505476424905,12.036648292098068,100.85030128855183,16.016737458178902,683.9832625418211
0.9266833223570793,0.40620354570885253,12.181913813009505,100.85874197993475,16.232448664881097,683.7675513351189
0.9312344145882661,0.40377119643748993,12.329129177604408,100.86719753491354,16.449602755909062,683.550397244091
0.9357711951850382,0.40135341208817293,12.478307384840672,100.87566772973804,16.668199731262796,683.3318002687372
0.9402937538757322,0.39895010544606085,12.629461433676187,100.88415234357771,16.88823959094229,683.1117604090578
0.9448021795474789,0.396561189818556,12.782604323068842,100.89265115847766,17.109722334947563,682.8902776650524
0.9492965602566853,0.3941865790321764,12.937749051976525,100.90116395931517,17.332647963278593,682.6673520367214
0.9537769832393543,0.39182618742944764,13.09490861935712,100.90969053375716,17.557016475935395,682.4429835240646
0.9582435349212453,0.38947992986581254,13.254096024168529,100.91823067221836,17.782827872917963,682.217172127082
0.9626963009278763,0.38714772170656,13.415324265368636,100.92678416782022,18.0100821542263,681.9899178457737
0.9671353660943733,0.3848294788237724,13.578606341915329,100.93535081635049,18.238779319860402,681.7612206801396
0.9715608144751687,0.3825251175932903,13.743955252766497,100.94393041622365,18.46891936982027,681.5310806301798
0.9759727293535505,0.3802345548916962,13.911383996880033,100.95252276844182,18.700502304105907,681.299497695894
0.9803711932510674,0.3779577080933165,14.080905573213826,100.96112767655652,18.93352812271731,681.0664718772827
0.9847562879367895,0.3756944950672402,14.252532980725768,100.96974494663104,19.167996825654484,680.8320031743456
0.9891280944364296,0.37344483417435687,14.426279218373747,100.97837438720344,19.40390841291742,680.5960915870826
0.9934866930413256,0.3712086442644116,14.602157285115648,100.9870158092502,19.641262884506126,680.3587371154939
0.9978321633172897,0.3689858446730776,14.780180179909369,100.99566902615047,19.880060240420597,680.1199397595794
1.0021645841133227,0.36677635521904667,14.960360901712797,101.00433385365103,20.12030048066084,679.8796995193392
1.0064840335701988,0.3645800962011367,15.142712449483813,101.01301010983174,20.361983605226843,679.6380163947731
1.0107905891289213,0.3623969883954167,15.327247822180322,101.02169761507159,20.605109614118625,679.3948903858814
1.015084327539055,0.360226953052349,15.513980018760208,101.03039619201542,20.849678507336165,679.1503214926638
1.0193653248669312,0.35806991189394893,15.702922038181349,101.03910566554106,21.09569028487947,678.9043097151206
1.0236336565037345,0.35592578711096046,15.894086879401655,101.04782586272721,21.343144946748552,678.6568550532514
1.0278893971734695,0.35379450136005025,16.087487541378998,101.05655661282164,21.59204249294339,678.4079575070566
1.032132620940809,0.3516759777610169,16.28313702307128,101.06529774721014,21.842382923464005,678.157617076536
1.0363634012188283,0.34957013989401836,16.48104832343639,101.07404909938586,22.094166238310386,677.9058337616896
1.040581810776627,0.3474769117968152,16.681234441432206,101.08281050491917,22.347392437482526,677.6526075625175
1.0447879217468379,0.34539621796202996,16.88370837601663,101.09158180142808,22.602061520980442,677.3979384790196
1.0489818056330291,0.3433279833344241,17.088483126147544,101.10036282854912,22.858173488804113,677.1418265111959
1.0531635333169964,0.34127213330819006,17.295571690782847,101.10915342790874,23.115728340953563,676.8842716590465
1.0573331750659516,0.33922859372426056,17.504987068880425,101.11795344309505,23.374726077428782,676.6252739225712
1.0614908005396078,0.3371972908676332,17.716742259398156,101.12676271963022,23.63516669822976,676.3648333017702
1.0656364787971608,0.3351781514647113,17.930850261293948,101.13558110494321,23.89705020335651,676.1029497966435
1.0697702783041745,0.33317110268066097,18.147324073525684,101.14440844834299,24.16037659280903,675.839623407191
1.073892266939361,0.331176072116784,18.366176695051244,101.15324460099215,24.425145866587307,675.5748541334127
1.078002512001273,0.32919298780790557,18.587421124828534,101.16208941588106,24.69135802469136,675.3086419753087
1.0821010802148938,0.32722177821977916,18.81107036181543,101.17094274780224,24.95901306712117,675.0409869328788
1.0861880377381365,0.3252623722465055,19.037137404969833,101.17980445332542,25.228110993876758,674.7718890061233
1.0902634501682542,0.323314699207968,19.265635253249627,101.18867439077279,25.498651804958115,674.5013481950418
1.0943273825481532,0.32137868884728304,19.496576905612695,101.1975524201947,25.77063550036523,674.2293644996348
1.098379899372626,0.3194542713282655,19.729975361016944,101.20643840334581,26.044062080098115,673.9559379199019
1.1024210645944896,0.31754137723290987,19.965843618420248,101.21533220366165,26.318931544156765,673.6810684558433
1.1064509416306425,0.31563993755888603,20.204194676780507,101.22423368623534,26.59524389254119,673.4047561074588
1.110469593368036,0.3137498837170503,20.44504153505561,101.23314271779498,26.87299912525138,673.1270008747487
1.1144770821695602,0.31187114752897127,20.68839719220343,101.24205916668117,27.15219724228733,672.8478027577127
1.1184734698798557,0.31000366122447,20.93427464718188,101.25098290282509,27.432838243649055,672.567161756351
1.1224588178310348,0.3081473574391763,21.182686898948834,101.25991379772664,27.714922129336536,672.2850778706635
1.1264331868483322,0.30630216921209785,21.433646946462193,101.26885172443329,27.998448899349796,672.0015511006502
1.130396637255675,0.3044680299832053,21.687167788679844,101.27779655751894,28.28341855368883,671.7165814463111
1.1343492288811752,0.3026448735910313,21.943262424559666,101.28674817306332,28.569831092353613,671.4301689076464
1.1382910210625496,0.30083263427028345,22.201943853059564,101.29570644863162,28.85768651534417,671.1423134846558
1.1422220726524646,0.29903124664947256,22.463225073137412,101.30467126325449,29.146984822660492,670.8530151773396
1.1461424420238073,0.2972406457485542,22.727119083751123,101.3136424974083,29.43772601430259,670.5622739856974
1.150052187074889,0.29546076697658485,22.993638883858566,101.32262003299573,29.72991009027045,670.2700899097296
1.1539513652345716,0.29369154612939213,23.26279747241763,101.33160375332673,30.023537050564073,669.9764629494359
1.157840033467334,0.29193291938725824,23.534607848386223,101.34059354309964,30.31860689518347,669.6813931048165
1.1617182482782618,0.2901848233126185,23.809083010722222,101.34958928838272,30.61511962412864,669.3848803758714
1.1655860657179749,0.2884471948477729,24.08623595838351,101.35859087659591,30.91307523739956,669.0869247626005
1.169443541387489,0.2867199713126109,24.366079690327997,101.3675981964929,31.21247373499626,668.7875262650037
1.1732907304430096,0.2850030904023512,24.64862720551355,101.37661113814349,31.513315116918715,668.4866848830812
1.177127687600666,0.28329649018529374,24.933891502898078,101.38562959291609,31.81559938316695,668.184400616833
1.1809544671411791,0.28160010910058575,25.221885581439466,101.3946534534607,32.11932653374095,667.880673466259
1.1847711229144693,0.2799138859560016,25.512622440095587,101.40368261369201,32.424496568640706,667.5755034313593
1.1885777083442044,0.2782377599257346,25.80611507782436,101.41271696877276,32.73110948786625,667.2688905121338
1.1923742764322833,0.27657167054820364,26.10237649358364,101.4217564150974,33.03916529141754,666.9608347085824
1.1961608797632683,0.2749155577238719,26.401419686331355,101.43080085027604,33.34866397929461,666.6513360207053
1.199937570508752,0.2732693617130788,26.703257655025375,101.43985017311844,33.65960555149745,666.3403944485026
1.203704400431671,0.27163302313388543,27.007903398623572,101.44890428361857,33.97199000802604,666.0280099919739
1.2074614208905645,0.2700064829599321,27.315369916083878,101.45796308293906,34.285817348880414,665.7141826511196
1.211208682843772,0.26838968251830947,27.625670206364138,101.46702647339615,34.60108757406054,665.3989124259394
1.2149462368535853,0.26678256348744167,27.93881726842228,101.47609435844468,34.91780068356645,665.0821993164335
1.218674133090338,0.2651850678949831,28.254824101216172,101.48516664266349,35.23595667739812,664.7640433226019
1.2223924213364477,0.26359713811572677,28.5737037037037,101.49424323174078,35.55555555555556,664.4444444444445
1.2261011509904072,0.2620187168695257,28.895469074842776,101.50332403246,35.87659731803876,664.1234026819612
1.229800371070717,0.2604497472192269,29.22013321359126,101.51240895268567,36.19908196484773,663.8009180351522
1.2334901302197785,0.2588901725686173,29.547709118907072,101.5214979013496,36.523009495982464,663.4769905040175
1.2371704767077272,0.25733993666038235,29.878209789748087,101.53059078843722,36.848379911442976,663.151620088557
1.240841458436224,0.25579898357407665,30.211648225072185,101.53968752497414,37.17519321122924,662.8248067887707
1.2445031229421966,0.2542672577241067,30.54803742383728,101.54878802301288,37.50344939534129,662.4965506046588
1.2481555174015295,0.25274470385772585,30.887390385001243,101.55789219561989,37.8331484637791,662.1668515362209
1.2517986886327164,0.25123126705304144,31.229720107521963,101.56699995686259,38.16429041654266,661.8357095834573
1.2554326831004556,0.2497268927170331,31.575039590357346,101.57611122179681,38.49687525363201,661.503124746368
1.2590575469192093,0.24823152658358413,31.923361832465257,101.58522590645421,38.83090297504711,661.1690970249529
1.2626733258567147,0.24674511471152336,32.27469983280361,101.59434392783005,39.166373580788,660.833626419212
1.266280065337448,0.24526760348267987,32.62906659033029,101.60346520387101,39.50328707085464,660.4967129291454
1.2698778104460524,0.2437989395999487,32.98647510400317,101.61258965346326,39.841643445247044,660.1583565547529
1.2734666059307171,0.24233907008536804,33.34693837278016,101.6217171964207,40.181442703965224,659.8185572960348
1.277046496206518,0.24088794227820873,33.71046939561913,101.63084775347335,40.52268484700917,659.4773151529909
1.2806175253587155,0.2394455038330741,34.077081171478,101.63998124625589,40.865369874378885,659.1346301256211
1.2841797371460109,0.23801170271801222,34.446786699314636,101.6491175972964,41.209497786074365,658.7905022139256
1.2877331750037655,0.2365864872126388,34.819598978086916,101.65825673000528,41.5550685820956,658.4449314179044
1.2912778820471777,0.23516980590627135,35.195531006752766,101.66739856866424,41.902082262442626,658.0979177375574
1.294813901074421,0.23376160769607504,35.574595784270045,101.67654303841556,42.25053882711539,657.7494611728846
1.2983412745697467,0.232361841785219,35.956806309596665,101.68569006525139,42.60043827611395,657.3995617238861
1.3018600447065425,0.23097045768104416,36.342175581690505,101.69483957600332,42.951780609438266,657.0482193905617
1.3053702533503635,0.2295874051932418,36.73071659950944,101.70399149833199,43.30456582708835,656.6954341729116
1.308871942061916,0.22821263443204295,37.12244236201139,101.71314576071693,43.6587939290642,656.3412060709358
1.3123651521000126,0.22684609580641907,37.51736586815423,101.72230229244649,44.01446491536582,655.9855350846342
1.3158499244244883,0.22548774002229288,37.915500116895835,101.73146102360793,44.371578785993194,655.6284212140068
1.3193262996990822,0.22413751808076027,38.31685810719412,101.74062188507767,44.73013554094636,655.2698644590537
1.3227943182942854,0.22279538127632303,38.721452838006954,101.74978480851165,45.09013518022527,654.9098648197747
1.3262540202901525,0.22146128119513162,39.129297308292244,101.75894972633579,45.451577703829955,654.5484222961701
1.3297054454790818,0.22013516971323896,39.54040451700788,101.76811657173673,45.81446311176041,654.1855368882395
1.3331486333685612,0.21881699899486454,39.95478746311173,101.77728527865246,46.17879140401663,653.8212085959834
1.336583623183882,0.21750672149066866,40.372459145561706,101.78645578176335,46.54456258059862,653.4554374194014
1.3400104538708202,0.21620428993603744,40.79343256331568,101.79562801648308,46.911776641506364,653.0882233584937
1.3434291640982845,0.21490965734937773,41.217720715331566,101.80480191894982,47.280433586739896,652.71956641326
1.3468397922609365,0.21362277703042248,41.64533660056724,101.81397742601749,47.65053341629919,652.3494665837009
1.3502423764817764,0.2123436025585462,42.07629321798058,101.82315447524715,48.02207613018424,651.9779238698158
1.3536369546147005,0.2110720877910902,42.51060356652949,101.83233300489856,48.39506172839506,651.604938271605
1.357023564247028,0.20980818686169847,42.94828064517185,101.84151295392171,48.76949021093164,651.2305097890684
1.360402242701998,0.2085518541786629,43.38933745286557,101.85069426194863,49.14536157779401,650.854638422206
1.3637730270412378,0.20730304442327885,43.83378698856853,101.85987686928522,49.522675828982145,650.4773241710178
1.3671359540672015,0.20606171254821046,44.2816422512386,101.86906071690323,49.901432964496024,650.098567035504
1.3704910603255818,0.20482781377586534,44.7329162398337,101.87824574643234,50.28163298433569,649.7183670156643
1.3738383821076927,0.2036013035967799,45.187621953311684,101.88743190015228,50.663275888501104,649.3367241114989
1.3771779554528247,0.20238213776801317,45.64577239063049,101.89661912098522,51.046361676992305,648.9536383230077
1.3805098161505729,0.2011702723115514,46.10738055074797,101.90580735248808,51.430890349809275,648.5691096501907
1.3838339997431381,0.19996566351272146,46.57245943262202,101.91499653884509,51.81686190695199,648.183138093048
1.3871505415276024,0.19876826791861374,47.041022035210545,101.92418662486033,52.20427634842049,647.7957236515795
1.3904594765581781,0.19757804233651508,47.51308135747143,101.93337755595044,52.59313367421476,647.4068663257852
1.393760839648429,0.19639494383235057,47.988650398362545,101.9425692781375,52.98343388433479,647.0165661156652
1.397054665373471,0.19521892972913465,48.467742156841794,101.95176173804178,53.37517697878059,646.6248230212194
1.400340988072142,0.19404995760543195,48.95036963186706,101.96095488287486,53.76836295755214,646.2316370424478
1.4036198418491515,0.1928879852938268,49.43654582239626,101.97014866043264,54.162991820649474,645.8370081793505
1.406891260577204,0.19173297087940233,49.926283727387265,101.97934301908852,54.55906356807258,645.4409364319274
1.4101552778990976,0.19058487269822852,50.41959634579795,101.98853790778668,54.956578199821436,645.0434218001785
1.4134119272298018,0.189443649335859,50.91649667658623,101.99773327603546,55.35553571589608,644.644464284104
1.4166612417585078,0.18830925962583756,51.41699771870996,102.00692907390076,55.75593611629647,644.2440638837036
