2018-09-17 11:00:16	9.257332	10.4512157	10.08179
2018-09-17 11:00:36	9.228034	10.4371777	10.06653
2018-09-17 11:00:56	9.213386	10.4139833	10.0711079
2018-09-17 11:01:16	9.190191	10.3846855	10.0802641
2018-09-17 11:01:36	9.160283	10.3120518	10.08179
2018-09-17 11:01:56	9.102908	10.2906885	10.045167
2018-09-17 11:02:16	9.146855	10.2339239	10.069582
2018-09-17 11:02:36	9.15479	10.2412491	10.1016264
2018-09-17 11:02:56	9.15479	10.2406387	10.1138344
2018-09-17 11:03:16	9.146245	10.2406387	10.1260414
2018-09-17 11:03:36	9.110844	10.2339239	10.0909452
2018-09-17 11:03:56	9.110233	10.2186651	10.0344858
2018-09-17 11:04:16	9.102908	10.2113409	9.994812
2018-09-17 11:04:36	9.082767	10.2052374	9.979552
2018-09-17 11:04:56	9.06872749	10.2113409	9.978026
2018-09-17 11:05:16	9.05591	10.2186651	10.0039673
2018-09-17 11:05:36	9.054079	10.2186651	10.0222788
2018-09-17 11:05:56	9.046144	10.2113409	10.0421152
2018-09-17 11:06:16	9.018678	10.1820431	10.0436411
2018-09-17 11:06:36	9.018678	10.1826534	10.007019
2018-09-17 11:06:56	8.995483	10.1893673	9.973449
2018-09-17 11:07:16	8.982055	10.166173	9.956664
2018-09-17 11:07:36	8.982055	10.1673937	9.929197
2018-09-17 11:07:56	8.982055	10.1515245	9.901731
2018-09-17 11:08:16	8.997314	10.1533556	9.933775
2018-09-17 11:08:36	9.004028	10.1673937	9.9887085
2018-09-17 11:08:56	9.004028	10.1673937	10.0314341
2018-09-17 11:09:16	9.019898	10.1826534	10.0421152
2018-09-17 11:09:36	9.018678	10.1893673	10.0421152
2018-09-17 11:09:56	8.997314	10.1832638	10.0283823
2018-09-17 11:10:16	8.982055	10.168004	9.99939
2018-09-17 11:10:36	8.980834	10.1301613	9.974975
2018-09-17 11:10:56	8.97473049	10.1240578	9.926146
2018-09-17 11:11:16	8.972899	10.1301613	9.897153
2018-09-17 11:11:36	8.982055	10.1319923	9.920041
2018-09-17 11:11:56	8.996704	10.1380959	9.944456
2018-09-17 11:12:16	9.003418	10.1509142	9.967345
2018-09-17 11:12:36	9.003418	10.11124	9.968871
2018-09-17 11:12:56	9.019898	10.1039152	10.007019
2018-09-17 11:13:16	9.046144	10.0886564	10.0589008
2018-09-17 11:13:36	9.047976	10.11124	10.093997
2018-09-17 11:13:56	9.054079	10.1527452	10.11536
2018-09-17 11:14:16	9.026002	10.1826534	10.0970488
2018-09-17 11:14:36	9.018067	10.1673937	10.0344858
2018-09-17 11:14:56	9.003418	10.1515245	9.996338
2018-09-17 11:15:16	9.001587	10.11124	9.968871
2018-09-17 11:15:36	8.995483	10.0886564	9.973449
2018-09-17 11:15:56	9.004028	10.0892668	9.96429348
2018-09-17 11:16:16	9.005249	10.1246681	9.98413
2018-09-17 11:16:36	9.018678	10.1307716	9.9887085
2018-09-17 11:16:56	9.018067	10.1246681	9.9887085
2018-09-17 11:17:16	9.024781	10.1039152	10.0009155
2018-09-17 11:17:36	9.047365	10.0874357	9.99939
2018-09-17 11:17:56	9.054689	10.1039152	10.0314341
2018-09-17 11:18:16	9.08093548	10.1893673	10.069582
2018-09-17 11:18:36	9.081546	10.2412491	10.1214638
2018-09-17 11:18:56	9.074831	10.2540665	10.0863676
2018-09-17 11:19:16	9.06872749	10.2681055	10.0039673
2018-09-17 11:19:36	9.047365	10.2699366	9.907834
2018-09-17 11:19:56	9.026612	10.2540665	9.82696
2018-09-17 11:20:16	9.003418	10.2186651	9.782708
2018-09-17 11:20:36	9.003418	10.2186651	9.793389
2018-09-17 11:20:56	9.018678	10.2180548	9.804071
2018-09-17 11:21:16	9.047365	10.2180548	9.833064
2018-09-17 11:21:36	9.026002	10.1893673	9.886471
2018-09-17 11:21:56	9.026002	10.1826534	9.895627
